Order_ID,Order_Date,User_ID,Product_ID,Loc_ID,Referral_Source,Quantity,Unit_Price,Unit_Cost,Status
ORD-40082,2024-11-02 16:01:00,U-5502,P12,L-NW1,Reels,1,28000,19000,Completed
ORD-40504,2024-11-02 17:32:00,U-5044,P13,L-SW1,Chant,1,4500,2100,Completed
ORD-44576,2024-11-02 18:23:00,U-5950,P12,L-SS1,Profile Feed,1,28000,19000,Completed
ORD-46545,2024-11-02 18:37:00,U-5568,P11,L-NW1,Reels,1,35000,4500,Completed
ORD-47190,2024-11-02 18:43:00,U-5741,P14,L-SS1,Direct Link,1,2000,300,Completed
ORD-43307,2024-11-02 19:04:00,U-5117,P11,L-SW2,Reels,1,35000,4500,Completed
ORD-44779,2024-11-02 19:25:00,U-5286,P13,L-SE1,Chant,1,4500,2100,Completed
ORD-41495,2024-11-02 19:47:00,U-5353,P16,L-SW2,Reels,1,8500,3800,Completed
ORD-44453,2024-11-02 20:05:00,U-5593,P16,L-SW2,Chant,2,8500,3800,Completed
ORD-44636,2024-11-02 20:12:00,U-5013,P12,L-NW1,Profile Feed,1,28000,19000,Completed
ORD-42033,2024-11-02 20:13:00,U-5695,P12,L-SW1,Reels,1,28000,19000,Failed
ORD-40161,2024-11-02 20:26:00,U-5945,P13,L-SW1,Direct Link,2,4500,2100,Completed
ORD-44806,2024-11-02 20:31:00,U-5543,P16,L-SW1,Chant,1,8500,3800,Failed
ORD-45756,2024-11-02 20:32:00,U-5646,P16,L-SW1,Direct Link,1,8500,3800,Completed
ORD-42139,2024-11-02 20:49:00,U-5723,P10,L-SW1,Profile Feed,1,12500,7200,Completed
ORD-41625,2024-11-02 21:32:00,U-5528,P11,L-NW1,Direct Link,1,35000,4500,Refunded
ORD-44441,2024-11-02 21:40:00,U-5924,P10,L-SW1,Direct Link,1,12500,7200,Completed
ORD-43554,2024-11-02 21:45:00,U-5288,P13,L-SW1,Reels,1,4500,2100,Completed
ORD-44774,2024-11-02 21:55:00,U-5991,P13,L-SS1,Reels,1,4500,2100,Completed
ORD-40721,2024-11-02 22:47:00,U-5733,P15,L-NW1,Reels,1,6000,1500,Completed
ORD-46066,2024-11-02 23:30:00,U-5393,P16,L-NC1,Chant,1,8500,3800,Completed
ORD-40968,2024-11-03 09:18:00,U-5815,P16,L-SW1,Reels,1,8500,3800,Completed
ORD-45844,2024-11-03 10:33:00,U-5289,P14,L-NW1,Reels,1,2000,300,Completed
ORD-43311,2024-11-03 15:09:00,U-5191,P12,L-SE1,Chant,1,28000,19000,Completed
ORD-43962,2024-11-03 16:11:00,U-5722,P15,L-SS1,Direct Link,1,6000,1500,Completed
ORD-47142,2024-11-03 17:01:00,U-5663,P12,L-SW1,Reels,2,28000,19000,Completed
ORD-41219,2024-11-03 18:14:00,U-5506,P16,L-NW1,Reels,1,8500,3800,Failed
ORD-43616,2024-11-03 18:22:00,U-5061,P15,L-SE1,Direct Link,1,6000,1500,Completed
ORD-42497,2024-11-03 18:45:00,U-5897,P16,L-NC1,Direct Link,1,8500,3800,Completed
ORD-44156,2024-11-03 18:46:00,U-5258,P10,L-SS1,Reels,1,12500,7200,Completed
ORD-44824,2024-11-03 19:00:00,U-5031,P16,L-SE1,Chant,1,8500,3800,Completed
ORD-43120,2024-11-03 19:56:00,U-5116,P12,L-SW2,Chant,1,28000,19000,Completed
ORD-41640,2024-11-03 19:57:00,U-5895,P15,L-NW1,Chant,1,6000,1500,Completed
ORD-46746,2024-11-03 20:14:00,U-5674,P11,L-SW1,Direct Link,1,35000,4500,Completed
ORD-46333,2024-11-03 21:43:00,U-5321,P12,L-NW1,Profile Feed,1,28000,19000,Completed
ORD-46599,2024-11-03 22:05:00,U-5816,P13,L-SW2,Reels,1,4500,2100,Completed
ORD-40762,2024-11-03 22:55:00,U-5923,P16,L-SW2,Reels,3,8500,3800,Completed
ORD-47071,2024-11-03 22:56:00,U-5110,P14,L-SW2,Direct Link,1,2000,300,Failed
ORD-43902,2024-11-03 23:21:00,U-5523,P11,L-SS1,Profile Feed,1,35000,4500,Completed
ORD-42246,2024-11-03 23:27:00,U-5494,P12,L-SS1,Chant,2,28000,19000,Completed
ORD-41093,2024-11-03 23:56:00,U-5138,P14,L-NC1,Reels,1,2000,300,Completed
ORD-42081,2024-11-04 03:01:00,U-5565,P12,L-NW1,Profile Feed,1,28000,19000,Completed
ORD-46260,2024-11-04 06:19:00,U-5100,P15,L-SW2,Reels,1,6000,1500,Failed
ORD-45671,2024-11-04 07:04:00,U-5432,P14,L-SW2,Reels,1,2000,300,Completed
ORD-44760,2024-11-04 07:42:00,U-5488,P13,L-SS1,Reels,1,4500,2100,Completed
ORD-42180,2024-11-04 10:29:00,U-5503,P14,L-SW2,Profile Feed,2,2000,300,Completed
ORD-42975,2024-11-04 11:09:00,U-5344,P12,L-SS1,Direct Link,1,28000,19000,Completed
ORD-41549,2024-11-04 11:43:00,U-5740,P10,L-SW1,Reels,1,12500,7200,Completed
ORD-43269,2024-11-04 13:12:00,U-5344,P14,L-SW2,Reels,2,2000,300,Completed
ORD-43839,2024-11-04 13:52:00,U-5220,P11,L-NC1,Reels,1,35000,4500,Completed
ORD-46301,2024-11-04 14:05:00,U-5483,P10,L-SE1,Direct Link,1,12500,7200,Failed
ORD-41177,2024-11-04 14:09:00,U-5607,P14,L-NW1,Reels,2,2000,300,Completed
ORD-41263,2024-11-04 16:01:00,U-5838,P11,L-NW1,Direct Link,1,35000,4500,Completed
ORD-43362,2024-11-04 16:05:00,U-5977,P12,L-SE1,Chant,1,28000,19000,Completed
ORD-44561,2024-11-04 16:46:00,U-5176,P14,L-SE1,Reels,1,2000,300,Failed
ORD-45174,2024-11-04 17:01:00,U-5553,P14,L-SW2,Reels,1,2000,300,Failed
ORD-42654,2024-11-04 17:08:00,U-5572,P12,L-SW2,Chant,1,28000,19000,Failed
ORD-40608,2024-11-04 17:22:00,U-5693,P16,L-SW2,Reels,1,8500,3800,Completed
ORD-43591,2024-11-04 17:38:00,U-5144,P15,L-SW1,Chant,1,6000,1500,Failed
ORD-47001,2024-11-04 17:43:00,U-5148,P11,L-SE1,Reels,1,35000,4500,Completed
ORD-41784,2024-11-04 17:51:00,U-5510,P11,L-NC1,Profile Feed,3,35000,4500,Completed
ORD-46735,2024-11-04 18:05:00,U-5147,P16,L-NC1,Search,1,8500,3800,Completed
ORD-40983,2024-11-04 18:08:00,U-5920,P12,L-SS1,Direct Link,1,28000,19000,Completed
ORD-43699,2024-11-04 18:10:00,U-5221,P14,L-SE1,Reels,1,2000,300,Completed
ORD-43059,2024-11-04 19:16:00,U-5569,P13,L-SW1,Reels,1,4500,2100,Completed
ORD-42302,2024-11-04 19:17:00,U-5958,P12,L-SW2,Reels,1,28000,19000,Completed
ORD-45696,2024-11-04 19:21:00,U-5252,P14,L-NC1,Reels,1,2000,300,Completed
ORD-42409,2024-11-04 20:05:00,U-5540,P10,L-SW1,Chant,1,12500,7200,Completed
ORD-40643,2024-11-04 20:27:00,U-5631,P10,L-NW1,Search,1,12500,7200,Completed
ORD-42954,2024-11-04 21:12:00,U-5734,P11,L-SW2,Chant,1,35000,4500,Completed
ORD-43955,2024-11-04 21:22:00,U-5979,P15,L-SW1,Chant,2,6000,1500,Completed
ORD-42440,2024-11-04 21:27:00,U-5482,P16,L-SE1,Reels,1,8500,3800,Completed
ORD-46456,2024-11-04 21:41:00,U-5208,P12,L-NW1,Reels,1,28000,19000,Completed
ORD-40028,2024-11-04 22:05:00,U-5799,P14,L-NC1,Chant,2,2000,300,Completed
ORD-43990,2024-11-04 22:31:00,U-5997,P11,L-NC1,Chant,2,35000,4500,Completed
ORD-47440,2024-11-04 22:31:00,U-5601,P12,L-SW1,Reels,2,28000,19000,Completed
ORD-45666,2024-11-04 23:03:00,U-5803,P15,L-NW1,Search,2,6000,1500,Completed
ORD-40486,2024-11-04 23:08:00,U-5521,P12,L-NW1,Profile Feed,3,28000,19000,Completed
ORD-45672,2024-11-04 23:15:00,U-5509,P10,L-SW2,Reels,1,12500,7200,Completed
ORD-41928,2024-11-04 23:44:00,U-5856,P10,L-SE1,Chant,1,12500,7200,Completed
ORD-42093,2024-11-05 08:42:00,U-5809,P10,L-NW1,Profile Feed,1,12500,7200,Completed
ORD-41072,2024-11-05 11:12:00,U-5593,P14,L-SE1,Chant,2,2000,300,Completed
ORD-40165,2024-11-05 11:44:00,U-5397,P15,L-SE1,Chant,1,6000,1500,Completed
ORD-46095,2024-11-05 12:48:00,U-5679,P12,L-NW1,Reels,2,28000,19000,Completed
ORD-46664,2024-11-05 13:56:00,U-5223,P16,L-SE1,Profile Feed,1,8500,3800,Completed
ORD-42853,2024-11-05 15:00:00,U-5444,P11,L-SS1,Direct Link,1,35000,4500,Completed
ORD-42901,2024-11-05 15:17:00,U-5534,P13,L-NW1,Reels,1,4500,2100,Completed
ORD-45103,2024-11-05 16:34:00,U-5144,P15,L-SS1,Direct Link,1,6000,1500,Completed
ORD-44074,2024-11-05 16:40:00,U-5188,P15,L-SE1,Reels,1,6000,1500,Completed
ORD-45941,2024-11-05 17:11:00,U-5287,P15,L-NW1,Reels,1,6000,1500,Completed
ORD-43928,2024-11-05 17:17:00,U-5900,P10,L-NC1,Chant,1,12500,7200,Completed
ORD-46997,2024-11-05 17:31:00,U-5015,P13,L-NW1,Chant,1,4500,2100,Completed
ORD-45484,2024-11-05 19:14:00,U-5595,P16,L-SW1,Reels,1,8500,3800,Completed
ORD-41717,2024-11-05 19:20:00,U-5504,P11,L-NW1,Direct Link,1,35000,4500,Completed
ORD-40338,2024-11-05 19:33:00,U-5319,P12,L-NC1,Chant,1,28000,19000,Completed
ORD-42577,2024-11-05 19:45:00,U-5705,P11,L-SW1,Reels,1,35000,4500,Completed
ORD-42061,2024-11-05 19:48:00,U-5729,P15,L-SE1,Chant,1,6000,1500,Completed
ORD-42106,2024-11-05 20:03:00,U-5385,P15,L-SW1,Reels,1,6000,1500,Completed
ORD-43566,2024-11-05 20:51:00,U-5497,P13,L-SW1,Chant,1,4500,2100,Completed
ORD-43232,2024-11-05 21:04:00,U-5765,P10,L-SE1,Reels,1,12500,7200,Completed
ORD-41852,2024-11-05 22:17:00,U-5416,P11,L-NC1,Chant,1,35000,4500,Completed
ORD-45245,2024-11-05 22:45:00,U-5400,P11,L-SW2,Reels,1,35000,4500,Failed
ORD-40906,2024-11-05 22:56:00,U-5480,P14,L-SS1,Reels,1,2000,300,Completed
ORD-44932,2024-11-05 23:28:00,U-5711,P11,L-NC1,Chant,1,35000,4500,Completed
ORD-43728,2024-11-05 23:42:00,U-5764,P10,L-SW1,Reels,1,12500,7200,Completed
ORD-43041,2024-11-06 08:56:00,U-5851,P15,L-SE1,Reels,1,6000,1500,Completed
ORD-44803,2024-11-06 09:03:00,U-5022,P16,L-NW1,Chant,1,8500,3800,Completed
ORD-43999,2024-11-06 09:37:00,U-5575,P16,L-SW1,Reels,1,8500,3800,Completed
ORD-46668,2024-11-06 10:12:00,U-5188,P11,L-SS1,Search,1,35000,4500,Refunded
ORD-40815,2024-11-06 10:22:00,U-5826,P11,L-NW1,Chant,1,35000,4500,Completed
ORD-40280,2024-11-06 13:28:00,U-5255,P16,L-SW1,Reels,1,8500,3800,Completed
ORD-46345,2024-11-06 15:29:00,U-5433,P12,L-SW1,Reels,2,28000,19000,Failed
ORD-40468,2024-11-06 16:42:00,U-5617,P12,L-SW2,Profile Feed,2,28000,19000,Completed
ORD-42432,2024-11-06 16:49:00,U-5388,P12,L-SW2,Profile Feed,1,28000,19000,Completed
ORD-41705,2024-11-06 17:11:00,U-5276,P13,L-NW1,Reels,1,4500,2100,Failed
ORD-43167,2024-11-06 17:29:00,U-5656,P15,L-SE1,Chant,1,6000,1500,Completed
ORD-43211,2024-11-06 19:16:00,U-5806,P14,L-SW1,Direct Link,1,2000,300,Completed
ORD-44722,2024-11-06 19:26:00,U-5604,P14,L-SE1,Reels,1,2000,300,Completed
ORD-42879,2024-11-06 19:28:00,U-5819,P15,L-NC1,Profile Feed,1,6000,1500,Completed
ORD-46847,2024-11-06 19:39:00,U-5715,P16,L-NC1,Chant,1,8500,3800,Completed
ORD-44952,2024-11-06 20:13:00,U-5582,P13,L-SE1,Chant,2,4500,2100,Failed
ORD-44599,2024-11-06 20:14:00,U-5552,P16,L-SE1,Chant,1,8500,3800,Completed
ORD-47494,2024-11-06 20:43:00,U-5131,P13,L-SE1,Search,1,4500,2100,Completed
ORD-41189,2024-11-06 20:45:00,U-5349,P13,L-NC1,Reels,1,4500,2100,Completed
ORD-40636,2024-11-06 21:01:00,U-5952,P15,L-SW2,Reels,1,6000,1500,Completed
ORD-43498,2024-11-06 21:15:00,U-5724,P10,L-NW1,Reels,1,12500,7200,Completed
ORD-47407,2024-11-06 21:17:00,U-5312,P10,L-SS1,Direct Link,1,12500,7200,Completed
ORD-42637,2024-11-06 21:18:00,U-5988,P13,L-SS1,Chant,1,4500,2100,Completed
ORD-41511,2024-11-06 21:20:00,U-5806,P11,L-SS1,Chant,1,35000,4500,Completed
ORD-45548,2024-11-06 21:28:00,U-5459,P11,L-NC1,Reels,2,35000,4500,Completed
ORD-44171,2024-11-06 21:58:00,U-5892,P13,L-SW2,Search,1,4500,2100,Completed
ORD-42056,2024-11-07 01:50:00,U-5625,P14,L-SS1,Reels,1,2000,300,Completed
ORD-45131,2024-11-07 08:57:00,U-5634,P11,L-SW1,Profile Feed,1,35000,4500,Completed
ORD-45466,2024-11-07 09:21:00,U-5240,P10,L-SW1,Reels,1,12500,7200,Completed
ORD-40388,2024-11-07 11:28:00,U-5925,P10,L-NW1,Reels,3,12500,7200,Completed
ORD-43347,2024-11-07 12:19:00,U-5060,P13,L-NW1,Chant,1,4500,2100,Completed
ORD-42589,2024-11-07 16:39:00,U-5588,P16,L-NW1,Direct Link,1,8500,3800,Completed
ORD-42380,2024-11-07 17:23:00,U-5512,P12,L-NC1,Reels,1,28000,19000,Refunded
ORD-44083,2024-11-07 17:28:00,U-5318,P11,L-SS1,Direct Link,1,35000,4500,Completed
ORD-43944,2024-11-07 18:36:00,U-5834,P14,L-NC1,Chant,1,2000,300,Completed
ORD-45150,2024-11-07 19:40:00,U-5052,P12,L-SW2,Direct Link,1,28000,19000,Completed
ORD-45979,2024-11-07 19:44:00,U-5137,P11,L-SW1,Reels,1,35000,4500,Completed
ORD-41461,2024-11-07 20:28:00,U-5953,P15,L-SE1,Direct Link,1,6000,1500,Completed
ORD-44642,2024-11-07 20:50:00,U-5601,P16,L-SS1,Reels,2,8500,3800,Completed
ORD-46640,2024-11-07 21:22:00,U-5993,P15,L-NC1,Reels,1,6000,1500,Completed
ORD-43844,2024-11-07 21:46:00,U-5545,P10,L-NW1,Reels,1,12500,7200,Completed
ORD-46686,2024-11-07 22:01:00,U-5202,P15,L-NW1,Reels,1,6000,1500,Completed
ORD-42429,2024-11-07 22:07:00,U-5860,P13,L-SW1,Direct Link,3,4500,2100,Completed
ORD-41483,2024-11-08 06:10:00,U-5189,P14,L-SW2,Reels,1,2000,300,Failed
ORD-43057,2024-11-08 07:39:00,U-5468,P14,L-SE1,Reels,1,2000,300,Completed
ORD-42469,2024-11-08 08:21:00,U-5133,P13,L-SW2,Reels,1,4500,2100,Completed
ORD-42623,2024-11-08 09:57:00,U-5233,P11,L-NC1,Reels,1,35000,4500,Completed
ORD-45838,2024-11-08 12:41:00,U-5063,P11,L-NC1,Reels,2,35000,4500,Completed
ORD-46299,2024-11-08 12:45:00,U-5623,P16,L-SW2,Profile Feed,1,8500,3800,Completed
ORD-40733,2024-11-08 14:37:00,U-5708,P15,L-SW1,Reels,2,6000,1500,Completed
ORD-40117,2024-11-08 15:32:00,U-5328,P10,L-NC1,Reels,1,12500,7200,Completed
ORD-42510,2024-11-08 15:36:00,U-5137,P13,L-SS1,Chant,1,4500,2100,Completed
ORD-40070,2024-11-08 16:21:00,U-5754,P11,L-SS1,Chant,1,35000,4500,Completed
ORD-43607,2024-11-08 16:28:00,U-5012,P14,L-SW2,Reels,1,2000,300,Completed
ORD-42292,2024-11-08 17:04:00,U-5053,P14,L-SS1,Chant,1,2000,300,Completed
ORD-45525,2024-11-08 17:39:00,U-5940,P11,L-SS1,Reels,1,35000,4500,Completed
ORD-41424,2024-11-08 17:50:00,U-5896,P13,L-SW2,Direct Link,1,4500,2100,Completed
ORD-41216,2024-11-08 17:51:00,U-5392,P11,L-NW1,Direct Link,1,35000,4500,Completed
ORD-41305,2024-11-08 18:22:00,U-5666,P15,L-NC1,Chant,1,6000,1500,Completed
ORD-41531,2024-11-08 18:28:00,U-5944,P15,L-NW1,Reels,2,6000,1500,Completed
ORD-40494,2024-11-08 18:46:00,U-5126,P13,L-NC1,Direct Link,2,4500,2100,Completed
ORD-40549,2024-11-08 19:24:00,U-5733,P13,L-NC1,Reels,2,4500,2100,Completed
ORD-40631,2024-11-08 20:06:00,U-5887,P11,L-NC1,Direct Link,1,35000,4500,Completed
ORD-41420,2024-11-08 20:10:00,U-5665,P11,L-NC1,Profile Feed,1,35000,4500,Completed
ORD-40441,2024-11-08 22:57:00,U-5299,P15,L-SE1,Reels,1,6000,1500,Completed
ORD-44362,2024-11-08 23:02:00,U-5459,P11,L-NW1,Chant,1,35000,4500,Completed
ORD-46730,2024-11-08 23:44:00,U-5282,P16,L-NC1,Reels,1,8500,3800,Completed
ORD-42946,2024-11-09 09:33:00,U-5712,P15,L-SE1,Direct Link,1,6000,1500,Completed
ORD-40032,2024-11-09 10:07:00,U-5820,P15,L-NC1,Reels,1,6000,1500,Completed
ORD-41924,2024-11-09 10:45:00,U-5840,P12,L-SW2,Reels,1,28000,19000,Completed
ORD-43375,2024-11-09 14:34:00,U-5862,P11,L-SW1,Chant,1,35000,4500,Completed
ORD-41175,2024-11-09 15:52:00,U-5288,P13,L-NC1,Reels,1,4500,2100,Completed
ORD-45506,2024-11-09 16:00:00,U-5955,P16,L-SS1,Chant,1,8500,3800,Completed
ORD-45928,2024-11-09 16:12:00,U-5160,P16,L-SW1,Reels,1,8500,3800,Refunded
ORD-47404,2024-11-09 17:05:00,U-5818,P13,L-NW1,Direct Link,1,4500,2100,Completed
ORD-42010,2024-11-09 17:11:00,U-5229,P14,L-SW2,Chant,3,2000,300,Completed
ORD-40832,2024-11-09 17:53:00,U-5316,P13,L-SW1,Reels,1,4500,2100,Completed
ORD-40187,2024-11-09 20:20:00,U-5556,P12,L-SS1,Chant,2,28000,19000,Completed
ORD-41711,2024-11-09 20:24:00,U-5100,P15,L-SS1,Direct Link,1,6000,1500,Completed
ORD-43978,2024-11-09 20:31:00,U-5308,P16,L-SW2,Reels,1,8500,3800,Completed
ORD-45954,2024-11-09 20:53:00,U-5618,P15,L-SE1,Chant,1,6000,1500,Completed
ORD-46592,2024-11-09 20:55:00,U-5044,P11,L-SW2,Reels,1,35000,4500,Completed
ORD-43268,2024-11-09 21:23:00,U-5932,P12,L-NC1,Direct Link,2,28000,19000,Completed
ORD-46649,2024-11-09 21:24:00,U-5594,P11,L-SW1,Reels,1,35000,4500,Completed
ORD-43513,2024-11-09 21:54:00,U-5674,P14,L-SS1,Reels,1,2000,300,Completed
ORD-40166,2024-11-09 22:23:00,U-5517,P16,L-SE1,Reels,1,8500,3800,Completed
ORD-40033,2024-11-09 22:30:00,U-5756,P11,L-SS1,Chant,1,35000,4500,Completed
ORD-41918,2024-11-09 22:53:00,U-5864,P16,L-SW1,Reels,1,8500,3800,Completed
ORD-43750,2024-11-09 23:20:00,U-5158,P10,L-SE1,Reels,1,12500,7200,Completed
ORD-41571,2024-11-09 23:36:00,U-5316,P10,L-SW1,Reels,1,12500,7200,Completed
ORD-44014,2024-11-10 06:00:00,U-5947,P10,L-NW1,Reels,1,12500,7200,Refunded
ORD-45476,2024-11-10 06:44:00,U-5236,P15,L-SW1,Chant,1,6000,1500,Completed
ORD-46612,2024-11-10 09:06:00,U-5813,P10,L-NW1,Direct Link,1,12500,7200,Refunded
ORD-43178,2024-11-10 10:57:00,U-5224,P13,L-SW2,Chant,1,4500,2100,Completed
ORD-45602,2024-11-10 11:12:00,U-5886,P15,L-SW1,Reels,1,6000,1500,Failed
ORD-41782,2024-11-10 11:30:00,U-5312,P15,L-SW2,Reels,1,6000,1500,Completed
ORD-42136,2024-11-10 11:53:00,U-5778,P13,L-SW1,Reels,2,4500,2100,Completed
ORD-40729,2024-11-10 14:24:00,U-5919,P14,L-SW2,Profile Feed,1,2000,300,Completed
ORD-44776,2024-11-10 16:31:00,U-5506,P11,L-SW2,Reels,2,35000,4500,Failed
ORD-45832,2024-11-10 17:39:00,U-5165,P12,L-SW2,Search,1,28000,19000,Completed
ORD-45145,2024-11-10 18:03:00,U-5202,P12,L-SW2,Reels,1,28000,19000,Completed
ORD-44060,2024-11-10 18:49:00,U-5963,P11,L-NW1,Chant,1,35000,4500,Completed
ORD-46478,2024-11-10 18:59:00,U-5221,P14,L-SE1,Direct Link,1,2000,300,Failed
ORD-41215,2024-11-10 19:33:00,U-5968,P16,L-NW1,Reels,2,8500,3800,Completed
ORD-43815,2024-11-10 20:05:00,U-5971,P12,L-SW2,Reels,1,28000,19000,Completed
ORD-40128,2024-11-10 20:05:00,U-5395,P15,L-NC1,Reels,1,6000,1500,Completed
ORD-45990,2024-11-10 20:06:00,U-5437,P15,L-NW1,Direct Link,3,6000,1500,Completed
ORD-42882,2024-11-10 20:11:00,U-5384,P15,L-SW2,Chant,2,6000,1500,Completed
ORD-45952,2024-11-10 20:21:00,U-5321,P14,L-SE1,Direct Link,3,2000,300,Completed
ORD-40736,2024-11-10 20:41:00,U-5007,P16,L-NW1,Direct Link,2,8500,3800,Completed
ORD-41709,2024-11-10 20:42:00,U-5123,P15,L-SS1,Chant,1,6000,1500,Completed
ORD-41442,2024-11-10 23:42:00,U-5246,P15,L-SS1,Reels,1,6000,1500,Completed
ORD-43219,2024-11-11 07:37:00,U-5862,P13,L-SE1,Reels,1,4500,2100,Completed
ORD-47390,2024-11-11 08:09:00,U-5826,P13,L-SW2,Profile Feed,1,4500,2100,Completed
ORD-42398,2024-11-11 09:09:00,U-5313,P16,L-SW1,Chant,1,8500,3800,Refunded
ORD-44610,2024-11-11 10:47:00,U-5050,P13,L-SE1,Reels,1,4500,2100,Completed
ORD-41479,2024-11-11 11:36:00,U-5218,P16,L-SW1,Reels,1,8500,3800,Completed
ORD-41165,2024-11-11 13:57:00,U-5989,P14,L-SW1,Reels,1,2000,300,Completed
ORD-43389,2024-11-11 14:55:00,U-5973,P12,L-SW2,Chant,1,28000,19000,Completed
ORD-43098,2024-11-11 15:11:00,U-5879,P14,L-SW1,Direct Link,1,2000,300,Completed
ORD-44834,2024-11-11 17:58:00,U-5238,P16,L-SS1,Reels,1,8500,3800,Completed
ORD-43714,2024-11-11 17:59:00,U-5996,P13,L-SW2,Profile Feed,1,4500,2100,Completed
ORD-40649,2024-11-11 18:40:00,U-5022,P12,L-SW1,Reels,1,28000,19000,Completed
ORD-41544,2024-11-11 19:09:00,U-5707,P12,L-SE1,Search,1,28000,19000,Completed
ORD-43336,2024-11-11 19:17:00,U-5365,P10,L-SW1,Chant,2,12500,7200,Completed
ORD-40460,2024-11-11 19:54:00,U-5274,P11,L-NW1,Reels,1,35000,4500,Completed
ORD-44944,2024-11-11 20:06:00,U-5509,P13,L-NW1,Chant,1,4500,2100,Completed
ORD-47288,2024-11-11 21:18:00,U-5825,P10,L-NC1,Chant,1,12500,7200,Completed
ORD-43076,2024-11-11 21:39:00,U-5545,P14,L-NC1,Chant,1,2000,300,Completed
ORD-41880,2024-11-11 21:41:00,U-5767,P12,L-SW2,Reels,1,28000,19000,Completed
ORD-42582,2024-11-11 21:48:00,U-5347,P13,L-SS1,Reels,2,4500,2100,Completed
ORD-44070,2024-11-11 21:54:00,U-5006,P11,L-SS1,Reels,1,35000,4500,Completed
ORD-45279,2024-11-11 22:22:00,U-5278,P14,L-NW1,Direct Link,1,2000,300,Completed
ORD-40598,2024-11-12 06:02:00,U-5651,P10,L-SW2,Chant,1,12500,7200,Completed
ORD-45481,2024-11-12 09:28:00,U-5211,P11,L-SW2,Reels,1,35000,4500,Completed
ORD-41262,2024-11-12 10:03:00,U-5974,P13,L-NW1,Reels,2,4500,2100,Completed
ORD-45023,2024-11-12 10:49:00,U-5527,P16,L-SW1,Direct Link,1,8500,3800,Completed
ORD-47132,2024-11-12 11:01:00,U-5021,P14,L-SW2,Reels,2,2000,300,Completed
ORD-41318,2024-11-12 14:00:00,U-5926,P16,L-SW2,Direct Link,2,8500,3800,Completed
ORD-44939,2024-11-12 14:27:00,U-5540,P15,L-SE1,Reels,1,6000,1500,Completed
ORD-43804,2024-11-12 15:25:00,U-5082,P11,L-SW2,Reels,1,35000,4500,Completed
ORD-40691,2024-11-12 16:55:00,U-5147,P10,L-NC1,Chant,2,12500,7200,Completed
ORD-44643,2024-11-12 17:26:00,U-5315,P12,L-SW1,Reels,2,28000,19000,Completed
ORD-46676,2024-11-12 18:41:00,U-5286,P11,L-SE1,Chant,1,35000,4500,Completed
ORD-42523,2024-11-12 19:13:00,U-5355,P13,L-SW1,Profile Feed,1,4500,2100,Completed
ORD-47406,2024-11-12 19:41:00,U-5246,P14,L-SW2,Profile Feed,1,2000,300,Failed
ORD-40514,2024-11-12 20:43:00,U-5057,P15,L-NC1,Reels,1,6000,1500,Completed
ORD-46538,2024-11-12 21:21:00,U-5122,P12,L-SW1,Reels,1,28000,19000,Completed
ORD-41523,2024-11-12 21:36:00,U-5633,P13,L-SE1,Profile Feed,1,4500,2100,Completed
ORD-46133,2024-11-12 21:46:00,U-5011,P10,L-SE1,Reels,1,12500,7200,Completed
ORD-42963,2024-11-12 22:03:00,U-5841,P11,L-SW2,Reels,1,35000,4500,Failed
ORD-40188,2024-11-12 22:17:00,U-5508,P10,L-NW1,Chant,1,12500,7200,Completed
ORD-45374,2024-11-12 22:36:00,U-5767,P12,L-SW2,Reels,1,28000,19000,Completed
ORD-42697,2024-11-13 01:11:00,U-5800,P13,L-SW2,Profile Feed,1,4500,2100,Completed
ORD-43506,2024-11-13 05:07:00,U-5459,P12,L-SW1,Profile Feed,2,28000,19000,Completed
ORD-42397,2024-11-13 06:13:00,U-5589,P12,L-NW1,Direct Link,1,28000,19000,Completed
ORD-41134,2024-11-13 07:52:00,U-5350,P16,L-SS1,Reels,1,8500,3800,Completed
ORD-40389,2024-11-13 09:35:00,U-5985,P13,L-SS1,Direct Link,1,4500,2100,Completed
ORD-45531,2024-11-13 13:35:00,U-5149,P13,L-NW1,Reels,1,4500,2100,Completed
ORD-40013,2024-11-13 14:30:00,U-5551,P11,L-NW1,Direct Link,1,35000,4500,Completed
ORD-40219,2024-11-13 15:11:00,U-5385,P14,L-SS1,Reels,1,2000,300,Completed
ORD-41762,2024-11-13 17:02:00,U-5551,P16,L-SW2,Search,2,8500,3800,Completed
ORD-44606,2024-11-13 17:10:00,U-5870,P13,L-SE1,Reels,1,4500,2100,Completed
ORD-41097,2024-11-13 17:55:00,U-5931,P13,L-SW2,Chant,1,4500,2100,Completed
ORD-41962,2024-11-13 18:20:00,U-5136,P11,L-SW1,Chant,1,35000,4500,Completed
ORD-43457,2024-11-13 18:31:00,U-5987,P12,L-SS1,Reels,1,28000,19000,Completed
ORD-42885,2024-11-13 19:17:00,U-5805,P15,L-NC1,Reels,1,6000,1500,Completed
ORD-46409,2024-11-13 19:37:00,U-5573,P13,L-SE1,Chant,1,4500,2100,Completed
ORD-45314,2024-11-13 20:02:00,U-5967,P14,L-NW1,Reels,1,2000,300,Completed
ORD-40959,2024-11-13 20:03:00,U-5732,P16,L-NC1,Direct Link,1,8500,3800,Completed
ORD-42631,2024-11-13 20:15:00,U-5795,P10,L-NW1,Reels,1,12500,7200,Completed
